ENSG_id	LFC	gene_symbol
ENSG00000142507	-0.79991596	PSMB6
ENSG00000163362	-0.799712256	C1orf106
ENSG00000049283	-0.798380026	EPN3
ENSG00000188483	-0.797776484	IER5L
ENSG00000166387	-0.797635681	PPFIBP2
ENSG00000167088	-0.797505137	SNRPD1
ENSG00000233834	-0.796754275	AC005083.1
ENSG00000108270	-0.796437352	AATF
ENSG00000224520	-0.794208687	KRT8P45
ENSG00000168077	-0.793558858	SCARA3
ENSG00000163191	-0.793055402	S100A11
ENSG00000175183	-0.791888789	CSRP2
ENSG00000213683	-0.791116423	AC002056.3
ENSG00000128708	-0.791006366	HAT1
ENSG00000156052	-0.79015306	GNAQ
ENSG00000101911	-0.790146975	PRPS2
ENSG00000127564	-0.790049217	PKMYT1
ENSG00000175084	-0.790022072	DES
ENSG00000006625	-0.789873521	GGCT
ENSG00000114473	-0.789418168	IQCG
ENSG00000051596	-0.788984961	THOC3
ENSG00000138385	-0.788133873	SSB
ENSG00000138271	-0.787841754	GPR87
ENSG00000140057	-0.786797389	AK7
ENSG00000237758	-0.786694818	BANF1P3
ENSG00000232702	-0.7849302	RP3-437C15.1
ENSG00000205105	-0.783881187	COX17P1
ENSG00000114019	-0.783786927	AMOTL2
ENSG00000139174	-0.783480117	PRICKLE1
ENSG00000257773	-0.783191295	ST13P3
ENSG00000104472	-0.783152058	CHRAC1
ENSG00000259419	-0.782919886	HNRNPCP3
ENSG00000115414	-0.781981583	FN1
ENSG00000177570	-0.781917254	SAMD12
ENSG00000196584	-0.78182177	XRCC2
ENSG00000166508	-0.781579599	MCM7
ENSG00000128463	-0.78144516	EMC4
ENSG00000102554	-0.77991274	KLF5
ENSG00000000419	-0.779833835	DPM1
ENSG00000266278	-0.779689422	RP11-41O4.2
ENSG00000116586	-0.779493539	LAMTOR2
ENSG00000109321	-0.779078764	AREG
ENSG00000101773	-0.778791767	RBBP8
ENSG00000180644	-0.778704581	PRF1
ENSG00000116717	-0.778315555	GADD45A
ENSG00000196569	-0.77793105	LAMA2
ENSG00000101193	-0.775262356	GID8
ENSG00000228305	-0.774816035	AC016734.2
ENSG00000166337	-0.774059091	TAF10
ENSG00000150054	-0.773970163	MPP7
ENSG00000159335	-0.773631813	PTMS
ENSG00000165732	-0.773044817	DDX21
ENSG00000094804	-0.772782153	CDC6
ENSG00000102349	-0.772725552	KLF8
ENSG00000113407	-0.772413698	TARS
ENSG00000181163	-0.772139892	NPM1
ENSG00000152926	-0.772103185	ZNF117
ENSG00000181588	-0.771244367	MEX3D
ENSG00000124380	-0.770935283	SNRNP27
ENSG00000236751	-0.77077604	RP1-30G7.2
ENSG00000174903	-0.769486709	RAB1B
ENSG00000256238	-0.768293676	RP11-473N11.2
ENSG00000125534	-0.76803328	PPDPF
ENSG00000173915	-0.767360797	USMG5
ENSG00000169223	-0.767045914	LMAN2
ENSG00000081923	-0.766493899	ATP8B1
ENSG00000116221	-0.766119427	MRPL37
ENSG00000248333	-0.766038693	CDK11B
ENSG00000068615	-0.765128879	REEP1
ENSG00000163412	-0.764241649	EIF4E3
ENSG00000122378	-0.763847261	FAM213A
ENSG00000228057	-0.763366233	SEC63P1
ENSG00000183011	-0.763275448	LSMD1
ENSG00000233155	-0.763247582	HMGA1P8
ENSG00000236152	-0.76315769	MRPS36P1
ENSG00000198554	-0.76258661	WDHD1
ENSG00000111011	-0.761956682	RSRC2
ENSG00000110442	-0.760957911	COMMD9
ENSG00000162174	-0.760802981	ASRGL1
ENSG00000196747	-0.760123905	HIST1H2AI
ENSG00000184831	-0.759919223	APOO
ENSG00000249353	-0.759750746	NPM1P27
ENSG00000250326	-0.759461867	RP11-284M14.1
ENSG00000135052	-0.759031077	GOLM1
ENSG00000182154	-0.758966904	MRPL41
ENSG00000225695	-0.758479475	HNRNPA1P35
ENSG00000263731	-0.757886906	RP11-498C9.15
ENSG00000175592	-0.757590718	FOSL1
ENSG00000134453	-0.757411762	RBM17
ENSG00000187837	-0.757277364	HIST1H1C
ENSG00000258655	-0.757073725	ARHGAP5-AS1
ENSG00000233611	-0.75648967	AC079135.1
ENSG00000240342	-0.756273476	RPS2P5
ENSG00000167862	-0.755581494	ICT1
ENSG00000184384	-0.755580817	MAML2
ENSG00000244119	-0.75529636	PDCL3P4
ENSG00000232320	-0.754411516	AC009299.5
ENSG00000230584	-0.754308491	CCT5P2
ENSG00000248774	-0.754113176	RP11-798M19.3
ENSG00000154920	-0.753331115	EME1
ENSG00000145833	-0.753180557	DDX46
ENSG00000213144	-0.753086742	RP11-64B16.2
ENSG00000237883	-0.752398453	DGUOK-AS1
ENSG00000101160	-0.752355162	CTSZ
ENSG00000232112	-0.750516026	TMA7
ENSG00000001497	-0.749836881	LAS1L
ENSG00000143013	-0.74932002	LMO4
ENSG00000149257	-0.748797788	SERPINH1
ENSG00000248663	-0.748578863	LINC00992
ENSG00000176697	-0.748053351	BDNF
ENSG00000102897	-0.747729375	LYRM1
ENSG00000167705	-0.746730446	RILP
ENSG00000106628	-0.746495458	POLD2
ENSG00000171314	-0.746290689	PGAM1
ENSG00000158234	-0.746069228	FAIM
ENSG00000214900	-0.745246021	C14orf182
ENSG00000143549	-0.745083478	TPM3
ENSG00000143476	-0.744880138	DTL
ENSG00000168439	-0.744600768	STIP1
ENSG00000183742	-0.7445851	MACC1
ENSG00000164758	-0.744440368	MED30
ENSG00000127824	-0.743446134	TUBA4A
ENSG00000170689	-0.742369413	HOXB9
ENSG00000228110	-0.741939293	ST13P19
ENSG00000186523	-0.741917202	FAM86B1
ENSG00000127337	-0.740898836	YEATS4
ENSG00000144668	-0.740798825	ITGA9
ENSG00000160752	-0.740628276	FDPS
ENSG00000158373	-0.739974566	HIST1H2BD
ENSG00000260027	-0.739964702	HOXB7
ENSG00000137776	-0.739805682	SLTM
ENSG00000112110	-0.739376362	MRPL18
ENSG00000089248	-0.739323196	ERP29
ENSG00000240489	-0.739221539	SETP14
ENSG00000139998	-0.73902044	RAB15
ENSG00000167325	-0.738804576	RRM1
ENSG00000144452	-0.738761184	ABCA12
ENSG00000197299	-0.738748459	BLM
ENSG00000105821	-0.738206479	DNAJC2
ENSG00000179873	-0.737837232	NLRP11
ENSG00000171345	-0.73770778	KRT19
ENSG00000107581	-0.73764489	EIF3A
ENSG00000123737	-0.737294988	EXOSC9
ENSG00000198783	-0.73651167	ZNF830
ENSG00000057657	-0.736353457	PRDM1
ENSG00000256683	-0.73602187	ZNF350
ENSG00000196812	-0.735746272	ZSCAN16
ENSG00000130511	-0.73481827	SSBP4
ENSG00000108561	-0.734644103	C1QBP
ENSG00000124795	-0.734603553	DEK
ENSG00000092201	-0.73438228	SUPT16H
ENSG00000254332	-0.733065636	GS1-44D20.1
ENSG00000099617	-0.732966375	EFNA2
ENSG00000120802	-0.732667427	TMPO
ENSG00000100142	-0.732623399	POLR2F
ENSG00000254270	-0.732279149	ERHP1
ENSG00000237506	-0.732094917	RPSAP15
ENSG00000111832	-0.732078605	RWDD1
ENSG00000142089	-0.731978949	IFITM3
ENSG00000215102	-0.731811566	TERF1P4
ENSG00000100029	-0.73169191	PES1
ENSG00000255198	-0.731468827	SNHG9
ENSG00000198860	-0.731414836	TSEN15
ENSG00000244398	-0.730790487	RP11-466H18.1
ENSG00000188312	-0.730708529	CENPP
ENSG00000212664	-0.73009587	RP11-592N21.1
ENSG00000105618	-0.729962575	PRPF31
ENSG00000177494	-0.729741621	ZBED2
ENSG00000226284	-0.729583153	ARPC3P1
ENSG00000112304	-0.72934798	ACOT13
ENSG00000221963	-0.72927857	APOL6
ENSG00000260708	-0.728968594	CTA-29F11.1
ENSG00000002587	-0.728732276	HS3ST1
ENSG00000164294	-0.728337699	GPX8
ENSG00000128283	-0.727937414	CDC42EP1
ENSG00000258741	-0.727606742	RP11-386M24.4
ENSG00000163029	-0.726892543	SMC6
ENSG00000268034	-0.72679776	AC005795.1
ENSG00000234678	-0.726765492	RP11-465N4.4
ENSG00000063244	-0.7266408	U2AF2
ENSG00000238116	-0.726465076	RP3-347M6.2
ENSG00000234171	-0.726242061	RNASEH1-AS1
ENSG00000233429	-0.726038748	HOTAIRM1
ENSG00000112981	-0.725320855	NME5
ENSG00000181524	-0.724789208	RPL24P4
ENSG00000113387	-0.723989371	SUB1
ENSG00000139168	-0.723870008	ZCRB1
ENSG00000233966	-0.722097554	UBE2SP1
ENSG00000141424	-0.720406137	SLC39A6
ENSG00000118181	-0.720340148	RPS25
ENSG00000160051	-0.719933119	IQCC
ENSG00000197142	-0.719249887	ACSL5
ENSG00000234518	-0.719084841	PTGES3P1
ENSG00000173442	-0.71856062	EHBP1L1
ENSG00000104889	-0.718049625	RNASEH2A
ENSG00000213526	-0.718032128	SETP8
ENSG00000102103	-0.718016552	PQBP1
ENSG00000120675	-0.71753586	DNAJC15
ENSG00000169714	-0.717516532	CNBP
ENSG00000167965	-0.717421749	MLST8
ENSG00000101868	-0.717219472	POLA1
ENSG00000146757	-0.717017532	ZNF92
ENSG00000120068	-0.715424921	HOXB8
ENSG00000204253	-0.715344172	HNRNPCP2
ENSG00000199377	-0.715312707	RNU5F-1
ENSG00000174442	-0.715211873	ZWILCH
ENSG00000111845	-0.715189617	PAK1IP1
ENSG00000230662	-0.714765147	TNPO1P2
ENSG00000187475	-0.714104684	HIST1H1T
ENSG00000225921	-0.713894376	NOL7
ENSG00000101365	-0.713566386	IDH3B
ENSG00000125148	-0.712904372	MT2A
ENSG00000092820	-0.712248604	EZR
ENSG00000105988	-0.711963074	NHP2P1
ENSG00000106123	-0.711887204	EPHB6
ENSG00000171320	-0.711815604	ESCO2
ENSG00000126368	-0.71166828	NR1D1
ENSG00000203813	-0.71162726	HIST1H3H
ENSG00000212789	-0.711358494	ST13P5
ENSG00000253187	-0.711140249	HOXA10-AS
ENSG00000163798	-0.710472535	SLC4A1AP
ENSG00000232346	-0.709638031	SC22CB-1E7.1
ENSG00000076248	-0.709497272	UNG
ENSG00000243716	-0.709404405	NPIPB5
ENSG00000105193	-0.708900679	RPS16
ENSG00000268942	-0.707595876	CKS1B
ENSG00000083937	-0.706418971	CHMP2B
ENSG00000267742	-0.706225525	FAM60CP
ENSG00000129353	-0.70619443	SLC44A2
ENSG00000138111	-0.705538083	TMEM180
ENSG00000124529	-0.705535232	HIST1H4B
ENSG00000126457	-0.704595053	PRMT1
ENSG00000137210	-0.704334741	TMEM14B
ENSG00000120688	-0.704288611	WBP4
ENSG00000250444	-0.704263384	CCT5P1
ENSG00000198366	-0.704120075	HIST1H3A
ENSG00000215284	-0.703716739	RP11-198M15.1
ENSG00000267453	-0.703605909	AC004791.2
ENSG00000202198	-0.70278228	RN7SK
ENSG00000140350	-0.702733372	ANP32A
ENSG00000267185	-0.70234931	PTP4A2P1
ENSG00000216285	-0.702066302	RP11-490H24.5
ENSG00000241627	-0.701815245	UBQLN4P1
ENSG00000135047	-0.701793469	CTSL
ENSG00000141401	-0.701727082	IMPA2
ENSG00000147274	-0.701470066	RBMX
ENSG00000152133	-0.701448209	GPATCH11
ENSG00000110195	-0.701077012	FOLR1
ENSG00000130731	-0.700598469	C16orf13
ENSG00000105248	-0.700113859	CCDC94
ENSG00000085760	-0.69999811	MTIF2
ENSG00000196118	-0.699388703	C16orf93
ENSG00000226544	-0.698742356	RPL7P22
ENSG00000120539	-0.698729313	MASTL
ENSG00000114686	-0.698432449	MRPL3
ENSG00000119326	-0.698078413	CTNNAL1
ENSG00000105619	-0.697265453	TFPT
ENSG00000205208	-0.696491001	C4orf46
ENSG00000123374	-0.6949604	CDK2
ENSG00000013573	-0.69468207	DDX11
ENSG00000217716	-0.694619007	RPS10P3
ENSG00000176619	-0.693891793	LMNB2
ENSG00000144063	-0.693728743	MALL
ENSG00000263606	-0.692946637	RP11-737O24.3
ENSG00000250748	-0.692718376	RP11-230G5.2
ENSG00000035928	-0.692331488	RFC1
ENSG00000188010	-0.691835259	MORN2
ENSG00000156482	-0.691656015	RPL30
ENSG00000075043	-0.691470323	KCNQ2
ENSG00000049541	-0.691460862	RFC2
ENSG00000169548	-0.690998035	ZNF280A
ENSG00000146007	-0.690708725	ZMAT2
ENSG00000100473	-0.690669552	COCH
ENSG00000221818	-0.690449306	EBF2
ENSG00000229953	-0.690440722	RP11-284F21.7
ENSG00000177628	-0.69026355	GBA
ENSG00000128050	-0.689982503	PAICS
ENSG00000213790	-0.689688837	OLA1P1
ENSG00000104980	-0.689532741	TIMM44
ENSG00000230383	-0.689469555	AC009245.3
ENSG00000126524	-0.689269053	SBDS
ENSG00000161888	-0.689093126	SPC24
ENSG00000164611	-0.688544799	PTTG1
ENSG00000172893	-0.688498559	DHCR7
ENSG00000268723	-0.68848179	CTC-444N24.9
ENSG00000143401	-0.688243323	ANP32E
ENSG00000151465	-0.68806208	CDC123
ENSG00000144824	-0.687437906	PHLDB2
ENSG00000204923	-0.687245996	FBXO48
ENSG00000095002	-0.68684153	MSH2
ENSG00000144848	-0.685817103	ATG3
ENSG00000110492	-0.685487792	MDK
ENSG00000259137	-0.685042731	RP11-305B6.1
ENSG00000224877	-0.684757397	C17orf89
ENSG00000084636	-0.684575135	COL16A1
ENSG00000126602	-0.684220924	TRAP1
ENSG00000108932	-0.684161138	SLC16A6
ENSG00000124562	-0.683967222	SNRPC
ENSG00000234322	-0.68396154	ST13P18
ENSG00000159166	-0.68375608	LAD1
ENSG00000006015	-0.683686011	C19orf60
ENSG00000233270	-0.683544638	SNRPEP4
ENSG00000151470	-0.683316764	C4orf33
ENSG00000198467	-0.683110962	TPM2
ENSG00000239523	-0.682493141	MYLK-AS1
ENSG00000168993	-0.681745916	CPLX1
ENSG00000116133	-0.681723113	DHCR24
ENSG00000237330	-0.680556027	RNF223
ENSG00000107438	-0.680404806	PDLIM1
ENSG00000110619	-0.680256298	CARS
ENSG00000261635	-0.679987493	RP11-618N24.1
ENSG00000175792	-0.679951532	RUVBL1
ENSG00000130522	-0.67986451	JUND
ENSG00000237505	-0.679786729	RP11-76N22.2
ENSG00000260742	-0.679562989	RP11-366L5.1
ENSG00000158710	-0.679113529	TAGLN2
ENSG00000167460	-0.678794134	TPM4
ENSG00000105559	-0.678794041	PLEKHA4
ENSG00000112667	-0.678598826	DNPH1
ENSG00000256849	-0.678504463	RP11-405A12.1
ENSG00000198417	-0.678407048	MT1F
ENSG00000103811	-0.67783311	CTSH
ENSG00000178105	-0.677789984	DDX10
ENSG00000142910	-0.677515093	TINAGL1
ENSG00000224411	-0.677436596	RP11-1033A18.1
ENSG00000111247	-0.676999961	RAD51AP1
ENSG00000100345	-0.676352076	MYH9
ENSG00000257084	-0.676328296	U47924.27
ENSG00000245910	-0.675974835	SNHG6
ENSG00000166578	-0.675358656	IQCD
ENSG00000175197	-0.675343785	DDIT3
ENSG00000233461	-0.674931042	RP11-295G20.2
ENSG00000199879	-0.674908632	RNU1-120P
ENSG00000104852	-0.674885834	SNRNP70
ENSG00000105321	-0.67483018	CCDC9
ENSG00000174446	-0.674065456	SNAPC5
ENSG00000080986	-0.674029175	NDC80
ENSG00000147400	-0.673995357	CETN2
ENSG00000212464	-0.673976141	SNORA12
ENSG00000165244	-0.673938764	ZNF367
ENSG00000085840	-0.673611014	ORC1
ENSG00000119318	-0.673256118	RAD23B
ENSG00000186638	-0.67314293	KIF24
ENSG00000197785	-0.673018553	ATAD3A
ENSG00000178146	-0.672964113	RP1-232L22__B.1
ENSG00000130382	-0.672735764	MLLT1
ENSG00000117614	-0.672511257	SYF2
ENSG00000232531	-0.672098181	AC027612.1
ENSG00000117586	-0.671382592	TNFSF4
ENSG00000123154	-0.670803036	WDR83
ENSG00000105617	-0.670691591	LENG1
ENSG00000117122	-0.670288637	MFAP2
ENSG00000135624	-0.670254967	CCT7
ENSG00000217835	-0.669925087	RP6-159A1.2
ENSG00000171346	-0.669701707	KRT15
ENSG00000131759	-0.669531607	RARA
ENSG00000130706	-0.669392329	ADRM1
ENSG00000184220	-0.669171301	CMSS1
ENSG00000235363	-0.669149205	SNRPGP10
ENSG00000174720	-0.669102472	LARP7
ENSG00000170421	-0.669003264	KRT8
ENSG00000257851	-0.668848791	HNRNPA3P10
ENSG00000151729	-0.668844573	SLC25A4
ENSG00000145632	-0.668811136	PLK2
ENSG00000165644	-0.668706919	COMTD1
ENSG00000172244	-0.668642585	C5orf34
ENSG00000112759	-0.668280962	SLC29A1
ENSG00000117519	-0.668074484	CNN3
ENSG00000123983	-0.667712953	ACSL3
ENSG00000049247	-0.667533599	UTS2
ENSG00000237523	-0.666652288	LINC00857
ENSG00000129680	-0.666430105	MAP7D3
ENSG00000119013	-0.666125043	NDUFB3
ENSG00000238247	-0.665924836	GS1-309P15.4
ENSG00000158411	-0.665808892	MITD1
ENSG00000181404	-0.665745833	XXyac-YRM2039.2
ENSG00000267751	-0.664995378	AC009005.2
ENSG00000257135	-0.664973108	RP11-320M2.1
ENSG00000140092	-0.664576949	FBLN5
ENSG00000089048	-0.664567895	ESF1
ENSG00000217950	-0.664077935	AC073869.20
ENSG00000138398	-0.663939197	PPIG
ENSG00000116752	-0.663821253	BCAS2
ENSG00000109255	-0.663734842	NMU
ENSG00000236618	-0.663473396	PITPNA-AS1
ENSG00000062038	-0.663370968	CDH3
ENSG00000213949	-0.662858783	ITGA1
ENSG00000103035	-0.662341873	PSMD7
ENSG00000119888	-0.662206493	EPCAM
ENSG00000203950	-0.661971592	FAM127B
ENSG00000099795	-0.661965036	NDUFB7
ENSG00000263470	-0.661916032	RP11-160O5.1
ENSG00000121390	-0.661874116	PSPC1
ENSG00000130558	-0.661831957	OLFM1
ENSG00000157326	-0.661327644	DHRS4
ENSG00000100211	-0.661103318	CBY1
ENSG00000125651	-0.660899176	GTF2F1
ENSG00000105357	-0.660722777	MYH14
ENSG00000077312	-0.660655365	SNRPA
ENSG00000219451	-0.660611002	RPL23P8
ENSG00000175602	-0.660533577	CCDC85B
ENSG00000163950	-0.659635228	SLBP
ENSG00000073849	-0.659324141	ST6GAL1
ENSG00000131669	-0.658596348	NINJ1
ENSG00000226221	-0.657475018	AC022431.1
ENSG00000135324	-0.65722003	MRAP2
ENSG00000185000	-0.656873848	DGAT1
ENSG00000108294	-0.656628743	PSMB3
ENSG00000112699	-0.655772191	GMDS
ENSG00000070731	-0.655710569	ST6GALNAC2
ENSG00000124813	-0.655151343	RUNX2
ENSG00000225259	-0.655093426	ST13P6
ENSG00000174021	-0.654331949	GNG5
ENSG00000253738	-0.654281597	GS1-251I9.4
ENSG00000145555	-0.653576003	MYO10
ENSG00000146070	-0.653466857	PLA2G7
ENSG00000101412	-0.653384523	E2F1
ENSG00000158691	-0.65329134	ZSCAN12
ENSG00000172175	-0.652649358	MALT1
ENSG00000131828	-0.652423417	PDHA1
ENSG00000138180	-0.652252652	CEP55
ENSG00000150753	-0.651577955	CCT5
ENSG00000139239	-0.651557329	RPL14P1
ENSG00000207217	-0.651358407	SNORA42
ENSG00000125970	-0.650805127	RALY
ENSG00000054118	-0.649951087	THRAP3
ENSG00000075131	-0.649750188	TIPIN
ENSG00000100823	-0.64973832	APEX1
ENSG00000179094	-0.649708952	PER1
ENSG00000134531	-0.649674075	EMP1
ENSG00000073756	-0.649307118	PTGS2
ENSG00000080608	-0.648924806	KIAA0020
ENSG00000185055	-0.648613304	EFCAB10
ENSG00000129484	-0.648583921	PARP2
ENSG00000156970	-0.648492258	BUB1B
ENSG00000011332	-0.648259205	DPF1
ENSG00000136982	-0.648228928	DSCC1
ENSG00000132781	-0.64807912	MUTYH
ENSG00000121851	-0.647760162	POLR3GL
ENSG00000232060	-0.64761661	RP11-255N24.4
ENSG00000258608	-0.647567058	DNAJC19P9
ENSG00000075618	-0.647123152	FSCN1
ENSG00000184076	-0.646988051	UQCR10
ENSG00000140990	-0.6468662	NDUFB10
ENSG00000180867	-0.646467179	PDIA3P1
ENSG00000231245	-0.646194888	C1DP1
ENSG00000140854	-0.64613477	KATNB1
ENSG00000108375	-0.645660941	RNF43
ENSG00000172594	-0.645596967	SMPDL3A
ENSG00000125885	-0.645368009	MCM8
ENSG00000104979	-0.645322805	C19orf53
ENSG00000149548	-0.645140435	CCDC15
ENSG00000258512	-0.643788279	RP11-796G6.2
ENSG00000178922	-0.643785749	HYI
ENSG00000174628	-0.643744994	IQCK
ENSG00000230580	-0.64359863	AC021016.7
ENSG00000077514	-0.643265004	POLD3
ENSG00000198832	-0.643157716	SELM
ENSG00000256537	-0.642115809	RP11-785H5.1
ENSG00000099624	-0.642040974	ATP5D
ENSG00000162073	-0.641818256	PAQR4
ENSG00000051180	-0.641805645	RAD51
ENSG00000011426	-0.641793344	ANLN
ENSG00000105254	-0.641764772	TBCB
ENSG00000121552	-0.641654282	CSTA
ENSG00000149418	-0.641462561	ST14
ENSG00000115685	-0.64123185	PPP1R7
ENSG00000168672	-0.641144044	FAM84B
ENSG00000124207	-0.640911898	CSE1L
ENSG00000064989	-0.640736005	CALCRL
ENSG00000196419	-0.640220594	XRCC6
ENSG00000006327	-0.639763872	TNFRSF12A
ENSG00000183648	-0.639739426	NDUFB1
ENSG00000235272	-0.639321694	FAM103A2P
ENSG00000182199	-0.639039412	SHMT2
ENSG00000248569	-0.639033167	CTC-512J14.5
ENSG00000168556	-0.638969586	ING2
ENSG00000236090	-0.638219648	LDHAP3
ENSG00000149136	-0.637515121	SSRP1
ENSG00000204588	-0.637457815	LINC01123
ENSG00000188343	-0.63705131	FAM92A1
ENSG00000183048	-0.636864111	SLC25A10
ENSG00000112559	-0.63680535	MDFI
ENSG00000088325	-0.636541129	TPX2
ENSG00000140829	-0.636215771	DHX38
ENSG00000126653	-0.636122858	NSRP1
ENSG00000233328	-0.636089379	PFN1P1
ENSG00000215007	-0.636062758	DNAJA1P3
ENSG00000141985	-0.635578002	SH3GL1
ENSG00000234009	-0.635151649	RPL5P34
ENSG00000170515	-0.634699028	PA2G4
ENSG00000026559	-0.634425632	KCNG1
ENSG00000136492	-0.634053578	BRIP1
ENSG00000106028	-0.633880796	SSBP1
ENSG00000138495	-0.633860721	COX17
ENSG00000179967	-0.633574915	PPP1R14BP3
ENSG00000111196	-0.633337376	MAGOHB
ENSG00000100603	-0.633323777	SNW1
ENSG00000160352	-0.633266674	ZNF714
ENSG00000015475	-0.633133681	BID
ENSG00000107223	-0.631445474	EDF1
ENSG00000065548	-0.631388075	ZC3H15
ENSG00000137804	-0.630682029	NUSAP1
ENSG00000189060	-0.630281852	H1F0
ENSG00000163884	-0.629562555	KLF15
ENSG00000236264	-0.629274415	RPL26P30
ENSG00000247796	-0.629126483	CTD-2366F13.1
ENSG00000265688	-0.628947711	MAFG-AS1
ENSG00000073050	-0.628849427	XRCC1
ENSG00000170727	-0.628602363	BOP1
ENSG00000162620	-0.628561825	LRRIQ3
ENSG00000196656	-0.628070297	AC004057.1
ENSG00000071626	-0.627820059	DAZAP1
ENSG00000066117	-0.627402508	SMARCD1
ENSG00000198618	-0.627037664	PPIAP22
ENSG00000081870	-0.62673916	HSPB11
ENSG00000162607	-0.626509222	USP1
ENSG00000125870	-0.626330331	SNRPB2
ENSG00000138678	-0.626291308	AGPAT9
ENSG00000236360	-0.625890721	RP11-334A14.2
ENSG00000168306	-0.625845306	ACOX2
ENSG00000120438	-0.625572124	TCP1
ENSG00000138381	-0.625533064	ASNSD1
ENSG00000198901	-0.625220047	PRC1
ENSG00000158545	-0.625032497	ZC3H18
ENSG00000163032	-0.624882236	VSNL1
ENSG00000145782	-0.6243395	ATG12
ENSG00000147174	-0.624169072	ACRC
ENSG00000116285	-0.623803925	ERRFI1
ENSG00000060339	-0.623741957	CCAR1
ENSG00000230055	-0.623565864	CISD3
ENSG00000113013	-0.623412016	HSPA9
ENSG00000170545	-0.623364478	SMAGP
ENSG00000168259	-0.622988768	DNAJC7
ENSG00000126247	-0.622892691	CAPNS1
ENSG00000141391	-0.622836481	SLMO1
ENSG00000226328	-0.622490225	CTA-217C2.1
ENSG00000099977	-0.622246589	DDT
ENSG00000143621	-0.622150932	ILF2
ENSG00000112183	-0.62103986	RBM24
ENSG00000003096	-0.620842685	KLHL13
ENSG00000105258	-0.620079837	POLR2I
ENSG00000183765	-0.620019367	CHEK2
ENSG00000155438	-0.619919613	NIFK
ENSG00000142856	-0.619611744	ITGB3BP
ENSG00000175741	-0.619570222	RWDD4P2
ENSG00000111231	-0.619549914	GPN3
ENSG00000143412	-0.619499211	ANXA9
ENSG00000100380	-0.619468694	ST13
ENSG00000156381	-0.619299344	ANKRD9
ENSG00000101132	-0.619293758	PFDN4
ENSG00000133136	-0.619180475	GNG5P2
ENSG00000101608	-0.618389248	MYL12A
ENSG00000203760	-0.618130311	CENPW
ENSG00000105486	-0.617642808	LIG1
ENSG00000176678	-0.617544261	FOXL1
ENSG00000103489	-0.617217865	XYLT1
ENSG00000100867	-0.616588244	DHRS2
ENSG00000125944	-0.616378346	HNRNPR
ENSG00000104064	-0.6161054	GABPB1
ENSG00000153044	-0.615944629	CENPH
ENSG00000129255	-0.615178438	MPDU1
ENSG00000196642	-0.615148253	RABL6
ENSG00000105991	-0.61495591	HOXA1
ENSG00000064102	-0.614764011	ASUN
ENSG00000166347	-0.614597218	CYB5A
ENSG00000183814	-0.614446067	LIN9
ENSG00000152795	-0.614126859	HNRNPDL
ENSG00000233170	-0.613900029	RP11-863K10.4
ENSG00000138326	-0.613619723	RPS24
ENSG00000127423	-0.613499958	AUNIP
ENSG00000256167	-0.613210148	ATF4P4
ENSG00000113739	-0.613171029	STC2
ENSG00000141002	-0.613132765	TCF25
ENSG00000167005	-0.61280098	NUDT21
ENSG00000197020	-0.61255971	ZNF100
ENSG00000113312	-0.612422656	TTC1
ENSG00000148484	-0.611693894	RSU1
ENSG00000172216	-0.611522036	CEBPB
ENSG00000130724	-0.611471432	CHMP2A
ENSG00000131037	-0.611457242	EPS8L1
ENSG00000134910	-0.610544416	STT3A
ENSG00000005075	-0.61024358	POLR2J
ENSG00000087502	-0.60997498	ERGIC2
ENSG00000117906	-0.609797713	RCN2
ENSG00000213252	-0.60922233	RP11-819M15.1
ENSG00000079616	-0.608990233	KIF22
ENSG00000134697	-0.608970954	GNL2
ENSG00000130520	-0.608868742	LSM4
ENSG00000164548	-0.608846646	TRA2A
ENSG00000245534	-0.608160413	RP11-219B17.1
ENSG00000105323	-0.60734198	HNRNPUL1
ENSG00000087302	-0.607143069	C14orf166
ENSG00000125351	-0.607134682	UPF3B
ENSG00000002822	-0.606967749	MAD1L1
ENSG00000012963	-0.606726129	UBR7
ENSG00000147155	-0.606072599	EBP
ENSG00000146094	-0.605924076	DOK3
ENSG00000125733	-0.605543314	TRIP10
ENSG00000228474	-0.605534217	OST4
ENSG00000176714	-0.605511897	CCDC121
ENSG00000184205	-0.605068577	TSPYL2
ENSG00000167468	-0.605064734	GPX4
ENSG00000065518	-0.604719238	NDUFB4
ENSG00000151849	-0.604412471	CENPJ
ENSG00000164902	-0.604196635	PHAX
ENSG00000145494	-0.604090902	NDUFS6
ENSG00000196550	-0.603881112	FAM72A
ENSG00000182923	-0.603673921	CEP63
ENSG00000165264	-0.603617077	NDUFB6
ENSG00000118418	-0.603422842	HMGN3
ENSG00000201592	-0.603394511	snoU2_19
ENSG00000149503	-0.602624635	INCENP
ENSG00000174977	-0.602591324	AC026271.5
ENSG00000131378	-0.60219098	RFTN1
ENSG00000219682	-0.602050819	RP3-425P12.4
ENSG00000112335	-0.601861801	SNX3
ENSG00000071539	-0.601441153	TRIP13
ENSG00000149089	-0.600957734	APIP
ENSG00000166797	-0.600303283	FAM96A
ENSG00000167085	-0.600212903	PHB
ENSG00000151413	-0.60003236	NUBPL
ENSG00000134954	-0.599858098	ETS1
ENSG00000128272	-0.599801214	ATF4
ENSG00000175130	-0.599639114	MARCKSL1
